Year,Category,Nominee,Won,Genre
1994,Writing,Forrest Gump,YES,Romance
1965,Short Film (Live Action),Fortress of Peace,NO,Short
1941,Short Film (Live Action),Forty Boys and a Song,NO,Documentary
1941,Short Film (Live Action),Forty Boys and a Song,NO,Family
1941,Short Film (Live Action),Forty Boys and a Song,NO,Music
1941,Short Film (Live Action),Forty Boys and a Song,NO,Short
1978,Music (Song),Foul Play,NO,Comedy
1978,Music (Song),Foul Play,NO,Mystery
1978,Music (Song),Foul Play,NO,Thriller
1938,Actor -- Supporting Role,Four Daughters,NO,Drama
1938,Actor -- Supporting Role,Four Daughters,NO,Music
1938,Actor -- Supporting Role,Four Daughters,NO,Romance
1938,Directing,Four Daughters,NO,Drama
1938,Directing,Four Daughters,NO,Music
1938,Directing,Four Daughters,NO,Romance
1938,Best Picture,Four Daughters,NO,Drama
1938,Best Picture,Four Daughters,NO,Music
1938,Best Picture,Four Daughters,NO,Romance
1938,Sound,Four Daughters,NO,Drama
1938,Sound,Four Daughters,NO,Music
1938,Sound,Four Daughters,NO,Romance
1938,Writing,Four Daughters,NO,Drama
1938,Writing,Four Daughters,NO,Music
1938,Writing,Four Daughters,NO,Romance
1964,Documentary (Feature),Four Days in November,NO,Documentary
1997,Foreign Language Film,Four Days in September,NO,
1973,Documentary (Short Subject),Four Stones for Kanemitsu,NO,Documentary
1973,Documentary (Short Subject),Four Stones for Kanemitsu,NO,Short
1994,Best Picture,Four Weddings and a Funeral,NO,Comedy
1994,Best Picture,Four Weddings and a Funeral,NO,Drama
1994,Best Picture,Four Weddings and a Funeral,NO,Romance
1994,Writing,Four Weddings and a Funeral,NO,Comedy
1994,Writing,Four Weddings and a Funeral,NO,Drama
1994,Writing,Four Weddings and a Funeral,NO,Romance
1951,Art Direction,Fourteen Hours,NO,Drama
1951,Art Direction,Fourteen Hours,NO,Film-Noir
1951,Art Direction,Fourteen Hours,NO,Thriller
1982,Actress -- Leading Role,Frances,NO,Biography
1982,Actress -- Leading Role,Frances,NO,Drama
1982,Actress -- Leading Role,Frances,NO,Romance
1982,Actress -- Supporting Role,Frances,NO,Biography
1982,Actress -- Supporting Role,Frances,NO,Drama
1982,Actress -- Supporting Role,Frances,NO,Romance
1987,Documentary (Short Subject),Frances Steloff: Memoirs of a Bookseller,NO,Documentary
1987,Documentary (Short Subject),Frances Steloff: Memoirs of a Bookseller,NO,Short
1973,Short Film (Animated),Frank Film,YES,Animation
1973,Short Film (Animated),Frank Film,YES,Biography
1973,Short Film (Animated),Frank Film,YES,Short
1994,Documentary (Feature),Freedom on My Mind,NO,Documentary
2007,Documentary (Short Subject),Freeheld,YES,Documentary
2007,Documentary (Short Subject),Freeheld,YES,Short
1962,Music (Scoring),Freud,NO,Biography
1962,Music (Scoring),Freud,NO,Drama
1962,Writing,Freud,NO,Biography
1962,Writing,Freud,NO,Drama
2002,Actress -- Leading Role,Frida,NO,Biography
2002,Actress -- Leading Role,Frida,NO,Drama
2002,Actress -- Leading Role,Frida,NO,Romance
2002,Art Direction,Frida,NO,Biography
2002,Art Direction,Frida,NO,Drama
2002,Art Direction,Frida,NO,Romance
2002,Costume Design,Frida,NO,Biography
2002,Costume Design,Frida,NO,Drama
2002,Costume Design,Frida,NO,Romance
2002,Makeup,Frida,YES,Biography
2002,Makeup,Frida,YES,Drama
2002,Makeup,Frida,YES,Romance
2002,Music (Scoring),Frida,YES,Biography
2002,Music (Scoring),Frida,YES,Drama
2002,Music (Scoring),Frida,YES,Romance
2002,Music (Song),Frida,NO,Biography
2002,Music (Song),Frida,NO,Drama
2002,Music (Song),Frida,NO,Romance
1991,Actress -- Supporting Role,Fried Green Tomatoes,NO,Comedy
1991,Actress -- Supporting Role,Fried Green Tomatoes,NO,Drama
1991,Writing,Fried Green Tomatoes,NO,Comedy
1991,Writing,Fried Green Tomatoes,NO,Drama
1942,Sound,Friendly Enemies,NO,Drama
1956,Actor -- Supporting Role,Friendly Persuasion,NO,Drama
1956,Actor -- Supporting Role,Friendly Persuasion,NO,War
1956,Actor -- Supporting Role,Friendly Persuasion,NO,Western
1956,Directing,Friendly Persuasion,NO,Drama
1956,Directing,Friendly Persuasion,NO,War
1956,Directing,Friendly Persuasion,NO,Western
1956,Music (Song),Friendly Persuasion,NO,Drama
1956,Music (Song),Friendly Persuasion,NO,War
1956,Music (Song),Friendly Persuasion,NO,Western
1956,Best Picture,Friendly Persuasion,NO,Drama
1956,Best Picture,Friendly Persuasion,NO,War
1956,Best Picture,Friendly Persuasion,NO,Western
1956,Sound,Friendly Persuasion,NO,Drama
1956,Sound,Friendly Persuasion,NO,War
1956,Sound,Friendly Persuasion,NO,Western
1956,Writing,Friendly Persuasion,NO,Drama
1956,Writing,Friendly Persuasion,NO,War
1956,Writing,Friendly Persuasion,NO,Western
1972,Short Film (Live Action),Frog Story,NO,Fantasy
1972,Short Film (Live Action),Frog Story,NO,Short
1953,Short Film (Animated),From A to Z-Z-Z-Z,NO,Animation
1953,Short Film (Animated),From A to Z-Z-Z-Z,NO,Comedy
1953,Short Film (Animated),From A to Z-Z-Z-Z,NO,Family
1953,Short Film (Animated),From A to Z-Z-Z-Z,NO,Short
1959,Documentary (Short Subject),From Generation to Generation,NO,Documentary
1959,Documentary (Short Subject),From Generation to Generation,NO,Short
1953,Actor -- Leading Role,From Here to Eternity,NO,Drama
1953,Actor -- Leading Role,From Here to Eternity,NO,Romance
1953,Actor -- Leading Role,From Here to Eternity,NO,War
1953,Actor -- Leading Role,From Here to Eternity,NO,Drama
1953,Actor -- Leading Role,From Here to Eternity,NO,Romance
1953,Actor -- Leading Role,From Here to Eternity,NO,War
1953,Actor -- Supporting Role,From Here to Eternity,YES,Drama
1953,Actor -- Supporting Role,From Here to Eternity,YES,Romance
1953,Actor -- Supporting Role,From Here to Eternity,YES,War
1953,Actress -- Leading Role,From Here to Eternity,NO,Drama
1953,Actress -- Leading Role,From Here to Eternity,NO,Romance
1953,Actress -- Leading Role,From Here to Eternity,NO,War
1953,Actress -- Supporting Role,From Here to Eternity,YES,Drama
1953,Actress -- Supporting Role,From Here to Eternity,YES,Romance
1953,Actress -- Supporting Role,From Here to Eternity,YES,War
1953,Cinematography,From Here to Eternity,YES,Drama
1953,Cinematography,From Here to Eternity,YES,Romance
1953,Cinematography,From Here to Eternity,YES,War
1953,Costume Design,From Here to Eternity,NO,Drama
1953,Costume Design,From Here to Eternity,NO,Romance
1953,Costume Design,From Here to Eternity,NO,War
1953,Directing,From Here to Eternity,YES,Drama
1953,Directing,From Here to Eternity,YES,Romance
1953,Directing,From Here to Eternity,YES,War
1953,Film Editing,From Here to Eternity,YES,Drama
1953,Film Editing,From Here to Eternity,YES,Romance
1953,Film Editing,From Here to Eternity,YES,War
1953,Music (Scoring),From Here to Eternity,NO,Drama
1953,Music (Scoring),From Here to Eternity,NO,Romance
1953,Music (Scoring),From Here to Eternity,NO,War
1953,Best Picture,From Here to Eternity,YES,Drama
1953,Best Picture,From Here to Eternity,YES,Romance
1953,Best Picture,From Here to Eternity,YES,War
1953,Sound,From Here to Eternity,YES,Drama
1953,Sound,From Here to Eternity,YES,Romance
1953,Sound,From Here to Eternity,YES,War
1953,Writing,From Here to Eternity,YES,Drama
1953,Writing,From Here to Eternity,YES,Romance
1953,Writing,From Here to Eternity,YES,War
2008,Actor -- Leading Role,Frost/Nixon,NO,Drama
2008,Actor -- Leading Role,Frost/Nixon,NO,History
2008,Directing,Frost/Nixon,NO,Drama
2008,Directing,Frost/Nixon,NO,History
2008,Film Editing,Frost/Nixon,NO,Drama
2008,Film Editing,Frost/Nixon,NO,History
2008,Best Picture,Frost/Nixon,NO,Drama
2008,Best Picture,Frost/Nixon,NO,History
2008,Writing,Frost/Nixon,NO,Drama
2008,Writing,Frost/Nixon,NO,History
2008,Actress -- Leading Role,Frozen River,NO,Crime
2008,Actress -- Leading Role,Frozen River,NO,Drama
2008,Writing,Frozen River,NO,Crime
2008,Writing,Frozen River,NO,Drama
1987,Writing,Full Metal Jacket,NO,Drama
1987,Writing,Full Metal Jacket,NO,War
1957,Art Direction,Funny Face,NO,Comedy
1957,Art Direction,Funny Face,NO,Musical
1957,Art Direction,Funny Face,NO,Romance
1957,Cinematography,Funny Face,NO,Comedy
1957,Cinematography,Funny Face,NO,Musical
1957,Cinematography,Funny Face,NO,Romance
1957,Costume Design,Funny Face,NO,Comedy
1957,Costume Design,Funny Face,NO,Musical
1957,Costume Design,Funny Face,NO,Romance
1957,Writing,Funny Face,NO,Comedy
1957,Writing,Funny Face,NO,Musical
1957,Writing,Funny Face,NO,Romance
1968,Actress -- Leading Role,Funny Girl,YES,Biography
1968,Actress -- Leading Role,Funny Girl,YES,Comedy
1968,Actress -- Leading Role,Funny Girl,YES,Drama
1968,Actress -- Leading Role,Funny Girl,YES,Musical
1968,Actress -- Leading Role,Funny Girl,YES,Romance
1968,Actress -- Supporting Role,Funny Girl,NO,Biography
1968,Actress -- Supporting Role,Funny Girl,NO,Comedy
1968,Actress -- Supporting Role,Funny Girl,NO,Drama
1968,Actress -- Supporting Role,Funny Girl,NO,Musical
1968,Actress -- Supporting Role,Funny Girl,NO,Romance
1968,Cinematography,Funny Girl,NO,Biography
1968,Cinematography,Funny Girl,NO,Comedy
1968,Cinematography,Funny Girl,NO,Drama
1968,Cinematography,Funny Girl,NO,Musical
1968,Cinematography,Funny Girl,NO,Romance
1968,Film Editing,Funny Girl,NO,Biography
1968,Film Editing,Funny Girl,NO,Comedy
1968,Film Editing,Funny Girl,NO,Drama
1968,Film Editing,Funny Girl,NO,Musical
1968,Film Editing,Funny Girl,NO,Romance
1968,Music (Scoring),Funny Girl,NO,Biography
1968,Music (Scoring),Funny Girl,NO,Comedy
1968,Music (Scoring),Funny Girl,NO,Drama
1968,Music (Scoring),Funny Girl,NO,Musical
1968,Music (Scoring),Funny Girl,NO,Romance
1968,Music (Song),Funny Girl,NO,Biography
1968,Music (Song),Funny Girl,NO,Comedy
1968,Music (Song),Funny Girl,NO,Drama
1968,Music (Song),Funny Girl,NO,Musical
1968,Music (Song),Funny Girl,NO,Romance
1968,Best Picture,Funny Girl,NO,Biography
1968,Best Picture,Funny Girl,NO,Comedy
1968,Best Picture,Funny Girl,NO,Drama
1968,Best Picture,Funny Girl,NO,Musical
1968,Best Picture,Funny Girl,NO,Romance
1968,Sound,Funny Girl,NO,Biography
1968,Sound,Funny Girl,NO,Comedy
1968,Sound,Funny Girl,NO,Drama
1968,Sound,Funny Girl,NO,Musical
1968,Sound,Funny Girl,NO,Romance
1975,Cinematography,Funny Lady,NO,Comedy
1975,Cinematography,Funny Lady,NO,Drama
1975,Cinematography,Funny Lady,NO,Musical
1975,Cinematography,Funny Lady,NO,Romance
1975,Costume Design,Funny Lady,NO,Comedy
1975,Costume Design,Funny Lady,NO,Drama
1975,Costume Design,Funny Lady,NO,Musical
1975,Costume Design,Funny Lady,NO,Romance
1975,Music (Scoring),Funny Lady,NO,Comedy
1975,Music (Scoring),Funny Lady,NO,Drama
1975,Music (Scoring),Funny Lady,NO,Musical
1975,Music (Scoring),Funny Lady,NO,Romance
1975,Music (Song),Funny Lady,NO,Comedy
1975,Music (Song),Funny Lady,NO,Drama
1975,Music (Song),Funny Lady,NO,Musical
1975,Music (Song),Funny Lady,NO,Romance
1975,Sound,Funny Lady,NO,Comedy
1975,Sound,Funny Lady,NO,Drama
1975,Sound,Funny Lady,NO,Musical
1975,Sound,Funny Lady,NO,Romance
1936,Writing,Fury,NO,Crime
1936,Writing,Fury,NO,Drama
1936,Writing,Fury,NO,Film-Noir
1936,Writing,Fury,NO,Romance
1936,Writing,Fury,NO,Thriller
1935,Writing,G-Men,NO,
1945,Music (Scoring),G. I. Honeymoon,NO,
1945,Actor -- Supporting Role,G. I. Joe,NO,
1945,Music (Scoring),G. I. Joe,NO,
1945,Music (Song),G. I. Joe,NO,
1945,Writing,G. I. Joe,NO,
1987,Actress -- Supporting Role,Gaby - A True Story,NO,
1955,Short Film (Live Action),Gadgets Galore,NO,History
1955,Short Film (Live Action),Gadgets Galore,NO,Short
1969,Art Direction,"Gaily, Gaily",NO,Comedy
1969,Costume Design,"Gaily, Gaily",NO,Comedy
1969,Sound,"Gaily, Gaily",NO,Comedy
1966,Art Direction,Gambit,NO,Comedy
1966,Art Direction,Gambit,NO,Crime
1966,Art Direction,Gambit,NO,Thriller
1966,Costume Design,Gambit,NO,Comedy
1966,Costume Design,Gambit,NO,Crime
1966,Costume Design,Gambit,NO,Thriller
1966,Sound,Gambit,NO,Comedy
1966,Sound,Gambit,NO,Crime
1966,Sound,Gambit,NO,Thriller
1982,Actor -- Leading Role,Gandhi,YES,Biography
1982,Actor -- Leading Role,Gandhi,YES,Drama
1982,Actor -- Leading Role,Gandhi,YES,History
1982,Art Direction,Gandhi,YES,Biography
1982,Art Direction,Gandhi,YES,Drama
1982,Art Direction,Gandhi,YES,History
1982,Cinematography,Gandhi,YES,Biography
1982,Cinematography,Gandhi,YES,Drama
1982,Cinematography,Gandhi,YES,History
1982,Costume Design,Gandhi,YES,Biography
1982,Costume Design,Gandhi,YES,Drama
1982,Costume Design,Gandhi,YES,History
1982,Directing,Gandhi,YES,Biography
1982,Directing,Gandhi,YES,Drama
1982,Directing,Gandhi,YES,History
1982,Film Editing,Gandhi,YES,Biography
1982,Film Editing,Gandhi,YES,Drama
1982,Film Editing,Gandhi,YES,History
1982,Makeup,Gandhi,NO,Biography
1982,Makeup,Gandhi,NO,Drama
1982,Makeup,Gandhi,NO,History
1982,Music (Scoring),Gandhi,NO,Biography
1982,Music (Scoring),Gandhi,NO,Drama
1982,Music (Scoring),Gandhi,NO,History
1982,Best Picture,Gandhi,YES,Biography
1982,Best Picture,Gandhi,YES,Drama
1982,Best Picture,Gandhi,YES,History
1982,Sound,Gandhi,NO,Biography
1982,Sound,Gandhi,NO,Drama
1982,Sound,Gandhi,NO,History
1982,Writing,Gandhi,YES,Biography
1982,Writing,Gandhi,YES,Drama
1982,Writing,Gandhi,YES,History
2002,Actor -- Leading Role,Gangs of New York,NO,Crime
2002,Actor -- Leading Role,Gangs of New York,NO,Drama
2002,Actor -- Leading Role,Gangs of New York,NO,History
2002,Art Direction,Gangs of New York,NO,Crime
2002,Art Direction,Gangs of New York,NO,Drama
2002,Art Direction,Gangs of New York,NO,History
2002,Cinematography,Gangs of New York,NO,Crime
2002,Cinematography,Gangs of New York,NO,Drama
2002,Cinematography,Gangs of New York,NO,History
2002,Costume Design,Gangs of New York,NO,Crime
2002,Costume Design,Gangs of New York,NO,Drama
2002,Costume Design,Gangs of New York,NO,History
2002,Directing,Gangs of New York,NO,Crime
2002,Directing,Gangs of New York,NO,Drama
2002,Directing,Gangs of New York,NO,History
2002,Film Editing,Gangs of New York,NO,Crime
2002,Film Editing,Gangs of New York,NO,Drama
2002,Film Editing,Gangs of New York,NO,History
2002,Music (Song),Gangs of New York,NO,Crime
2002,Music (Song),Gangs of New York,NO,Drama
2002,Music (Song),Gangs of New York,NO,History
2002,Best Picture,Gangs of New York,NO,Crime
2002,Best Picture,Gangs of New York,NO,Drama
2002,Best Picture,Gangs of New York,NO,History
2002,Sound,Gangs of New York,NO,Crime
2002,Sound,Gangs of New York,NO,Drama
2002,Sound,Gangs of New York,NO,History
2002,Writing,Gangs of New York,NO,Crime
2002,Writing,Gangs of New York,NO,Drama
2002,Writing,Gangs of New York,NO,History
2010,Documentary (Feature),Gasland,NO,
1944,Actor -- Leading Role,Gaslight,NO,Crime
1944,Actor -- Leading Role,Gaslight,NO,Drama
1944,Actor -- Leading Role,Gaslight,NO,Mystery
1944,Actor -- Leading Role,Gaslight,NO,Thriller
1944,Actress -- Leading Role,Gaslight,YES,Crime
1944,Actress -- Leading Role,Gaslight,YES,Drama
1944,Actress -- Leading Role,Gaslight,YES,Mystery
1944,Actress -- Leading Role,Gaslight,YES,Thriller
1944,Actress -- Supporting Role,Gaslight,NO,Crime
1944,Actress -- Supporting Role,Gaslight,NO,Drama
1944,Actress -- Supporting Role,Gaslight,NO,Mystery
1944,Actress -- Supporting Role,Gaslight,NO,Thriller
1944,Art Direction,Gaslight,YES,Crime
1944,Art Direction,Gaslight,YES,Drama
1944,Art Direction,Gaslight,YES,Mystery
1944,Art Direction,Gaslight,YES,Thriller
1944,Cinematography,Gaslight,NO,Crime
1944,Cinematography,Gaslight,NO,Drama
1944,Cinematography,Gaslight,NO,Mystery
1944,Cinematography,Gaslight,NO,Thriller
1944,Best Picture,Gaslight,NO,Crime
1944,Best Picture,Gaslight,NO,Drama
1944,Best Picture,Gaslight,NO,Mystery
1944,Best Picture,Gaslight,NO,Thriller
1944,Writing,Gaslight,NO,Crime
1944,Writing,Gaslight,NO,Drama
1944,Writing,Gaslight,NO,Mystery
1944,Writing,Gaslight,NO,Thriller
1954,Costume Design,Gate of Hell,YES,
1957,Foreign Language Film,Gates of Paris,NO,
1997,Art Direction,Gattaca,NO,Drama
1997,Art Direction,Gattaca,NO,Sci-Fi
1997,Art Direction,Gattaca,NO,Thriller
1961,Writing,General Della Rovere,NO,
1936,Sound,General Spanky,NO,Comedy
1936,Sound,General Spanky,NO,Family
1936,Sound,General Spanky,NO,War
1979,Documentary (Feature),Generation on the Wind,NO,Documentary
1999,Documentary (Feature),Genghis Blues,NO,Documentary
1947,Actor -- Leading Role,Gentleman's Agreement,NO,Drama
1947,Actor -- Leading Role,Gentleman's Agreement,NO,Romance
1947,Actress -- Leading Role,Gentleman's Agreement,NO,Drama
1947,Actress -- Leading Role,Gentleman's Agreement,NO,Romance
1947,Actress -- Supporting Role,Gentleman's Agreement,YES,Drama
1947,Actress -- Supporting Role,Gentleman's Agreement,YES,Romance
1947,Actress -- Supporting Role,Gentleman's Agreement,NO,Drama
1947,Actress -- Supporting Role,Gentleman's Agreement,NO,Romance
1947,Directing,Gentleman's Agreement,YES,Drama
1947,Directing,Gentleman's Agreement,YES,Romance
1947,Film Editing,Gentleman's Agreement,NO,Drama
1947,Film Editing,Gentleman's Agreement,NO,Romance
1947,Best Picture,Gentleman's Agreement,YES,Drama
1947,Best Picture,Gentleman's Agreement,YES,Romance
1947,Writing,Gentleman's Agreement,NO,Drama
1947,Writing,Gentleman's Agreement,NO,Romance
1960,Documentary (Short Subject),George Grosz' Interregnum,NO,Documentary
1960,Documentary (Short Subject),George Grosz' Interregnum,NO,Short
1942,Art Direction,George Washington Slept Here,NO,Comedy
1987,Short Film (Animated),George and Rosemary,NO,Animation
1987,Short Film (Animated),George and Rosemary,NO,Comedy
1987,Short Film (Animated),George and Rosemary,NO,Romance
1987,Short Film (Animated),George and Rosemary,NO,Short
1995,Actress -- Supporting Role,Georgia,NO,Drama
1995,Actress -- Supporting Role,Georgia,NO,Music
1966,Actor -- Supporting Role,Georgy Girl,NO,Comedy
1966,Actor -- Supporting Role,Georgy Girl,NO,Drama
1966,Actor -- Supporting Role,Georgy Girl,NO,Romance
1966,Actress -- Leading Role,Georgy Girl,NO,Comedy
1966,Actress -- Leading Role,Georgy Girl,NO,Drama
1966,Actress -- Leading Role,Georgy Girl,NO,Romance
1966,Cinematography,Georgy Girl,NO,Comedy
1966,Cinematography,Georgy Girl,NO,Drama
1966,Cinematography,Georgy Girl,NO,Romance
1966,Music (Song),Georgy Girl,NO,Comedy
1966,Music (Song),Georgy Girl,NO,Drama
1966,Music (Song),Georgy Girl,NO,Romance
1950,Short Film (Animated),Gerald McBoing-Boing,YES,Animation
1950,Short Film (Animated),Gerald McBoing-Boing,YES,Comedy
1950,Short Film (Animated),Gerald McBoing-Boing,YES,Family
1950,Short Film (Animated),Gerald McBoing-Boing,YES,Short
1956,Short Film (Animated),Gerald McBoing-Boing on Planet Moo,NO,
1997,Short Film (Animated),Geri's Game,YES,Animation
1997,Short Film (Animated),Geri's Game,YES,Family
1997,Short Film (Animated),Geri's Game,YES,Short
1993,Sound,Geronimo: An American Legend,NO,Drama
1993,Sound,Geronimo: An American Legend,NO,History
1993,Sound,Geronimo: An American Legend,NO,Western
1956,Foreign Language Film,Gervaise,NO,Drama
1978,Foreign Language Film,Get Out Your Handkerchiefs,YES,
1990,Actress -- Supporting Role,Ghost,YES,Drama
1990,Actress -- Supporting Role,Ghost,YES,Fantasy
1990,Actress -- Supporting Role,Ghost,YES,Romance
1990,Actress -- Supporting Role,Ghost,YES,Thriller
1990,Film Editing,Ghost,NO,Drama
1990,Film Editing,Ghost,NO,Fantasy
1990,Film Editing,Ghost,NO,Romance
1990,Film Editing,Ghost,NO,Thriller
1990,Music (Scoring),Ghost,NO,Drama
1990,Music (Scoring),Ghost,NO,Fantasy
1990,Music (Scoring),Ghost,NO,Romance
1990,Music (Scoring),Ghost,NO,Thriller
1990,Best Picture,Ghost,NO,Drama
1990,Best Picture,Ghost,NO,Fantasy
1990,Best Picture,Ghost,NO,Romance
1990,Best Picture,Ghost,NO,Thriller
1990,Writing,Ghost,YES,Drama
1990,Writing,Ghost,YES,Fantasy
1990,Writing,Ghost,YES,Romance
1990,Writing,Ghost,YES,Thriller
2001,Writing,Ghost World,NO,Comedy
